beta,areas,firing_areas,firings_in_assoc,avg_pairwise_assoc_overlap,total_assoc_overlap,overlap_with_ass_interest_after_1_firing,#firings_till_convergence,overlap_with_ass_interest_upon_convergence,max_overlap_with_ass_interest
0.1,2.0,1.0,3.0,0.25236593059936907,0.25236593059936907,0.4479495268138801,4.0,0.6593059936908517,0.6593059936908517
0.1,2.0,1.0,5.0,0.2586750788643533,0.2586750788643533,0.5425867507886435,3.0,0.6624605678233438,0.6624605678233438
0.1,3.0,1.0,0.0,0.22712933753943218,0.0473186119873817,0.47318611987381703,4.0,0.6813880126182965,0.6813880126182965
0.1,3.0,1.0,1.0,0.20347003154574134,0.022082018927444796,0.35962145110410093,6.0,0.5867507886435331,0.5867507886435331
0.1,3.0,1.0,3.0,0.21293375394321767,0.022082018927444796,0.555205047318612,4.0,0.7066246056782335,0.7097791798107256
0.1,3.0,1.0,5.0,0.19873817034700314,0.028391167192429023,0.501577287066246,5.0,0.6750788643533123,0.6782334384858044
0.1,3.0,2.0,0.0,0.23659305993690852,0.0473186119873817,0.4479495268138801,5.0,0.6466876971608833,0.6466876971608833
0.1,3.0,2.0,1.0,0.222397476340694,0.04100946372239748,0.5709779179810726,4.0,0.7160883280757098,0.7160883280757098
0.1,3.0,2.0,3.0,0.2082018927444795,0.028391167192429023,0.47318611987381703,5.0,0.6750788643533123,0.6750788643533123
0.1,3.0,2.0,5.0,0.22712933753943218,0.028391167192429023,0.5772870662460567,4.0,0.6719242902208202,0.6719242902208202
0.1,4.0,1.0,0.0,0.19978969505783387,0.0,0.5299684542586751,4.0,0.7129337539432177,0.7129337539432177
0.1,4.0,1.0,1.0,0.18611987381703468,0.0031545741324921135,0.583596214511041,4.0,0.750788643533123,0.750788643533123
0.1,4.0,1.0,3.0,0.19453207150368035,0.006309148264984227,0.580441640378549,5.0,0.7066246056782335,0.7129337539432177
0.1,4.0,1.0,5.0,0.2082018927444795,0.006309148264984227,0.6498422712933754,9.0,0.7034700315457413,0.7066246056782335
0.1,4.0,2.0,0.0,0.18506834910620398,0.0,0.4037854889589905,6.0,0.6782334384858044,0.6782334384858044
0.1,4.0,2.0,1.0,0.19348054679284962,0.012618296529968454,0.6561514195583596,4.0,0.7034700315457413,0.7034700315457413
0.1,4.0,2.0,3.0,0.19663512092534174,0.006309148264984227,0.7728706624605678,4.0,0.7917981072555205,0.7917981072555205
0.1,4.0,2.0,5.0,0.20504731861198736,0.00946372239747634,0.7034700315457413,4.0,0.750788643533123,0.750788643533123
0.1,4.0,3.0,0.0,0.22818086225026288,0.006309148264984227,0.3753943217665615,4.0,0.722397476340694,0.722397476340694
0.1,4.0,3.0,1.0,0.19558359621451105,0.0031545741324921135,0.35646687697160884,6.0,0.7287066246056783,0.7287066246056783
0.1,4.0,3.0,3.0,0.20189274447949526,0.006309148264984227,0.40063091482649843,7.0,0.7034700315457413,0.7066246056782335
0.1,4.0,3.0,5.0,0.20189274447949526,0.0031545741324921135,0.48264984227129337,5.0,0.7476340694006309,0.750788643533123
0.1,5.0,1.0,0.0,0.19716088328075712,0.0,0.6971608832807571,3.0,0.7697160883280757,0.7697160883280757
0.1,5.0,1.0,1.0,0.17981072555205047,0.0,0.61198738170347,4.0,0.6971608832807571,0.6971608832807571
0.1,5.0,1.0,3.0,0.19321766561514195,0.0,0.6056782334384858,3.0,0.7381703470031545,0.7381703470031545
0.1,5.0,1.0,5.0,0.20110410094637224,0.0,0.6309148264984227,5.0,0.7539432176656151,0.7602523659305994
0.1,5.0,2.0,0.0,0.18533123028391169,0.0,0.7602523659305994,5.0,0.7697160883280757,0.7728706624605678
0.1,5.0,2.0,1.0,0.17823343848580442,0.0,0.6309148264984227,4.0,0.7444794952681388,0.7476340694006309
0.1,5.0,2.0,3.0,0.18533123028391166,0.0,0.6876971608832808,3.0,0.7570977917981072,0.7570977917981072
0.1,5.0,2.0,5.0,0.1916403785488959,0.0031545741324921135,0.7318611987381703,6.0,0.7854889589905363,0.7854889589905363
0.1,5.0,3.0,0.0,0.1971608832807571,0.0031545741324921135,0.4227129337539432,6.0,0.7539432176656151,0.7570977917981072
0.1,5.0,3.0,1.0,0.19558359621451105,0.0031545741324921135,0.38485804416403785,5.0,0.7255520504731862,0.7287066246056783
0.1,5.0,3.0,3.0,0.19242902208201892,0.0,0.38170347003154576,8.0,0.7318611987381703,0.7318611987381703
0.1,5.0,3.0,5.0,0.18690851735015773,0.0031545741324921135,0.48264984227129337,4.0,0.750788643533123,0.750788643533123
0.1,5.0,4.0,0.0,0.19242902208201895,0.0,0.49842271293375395,6.0,0.7697160883280757,0.7697160883280757
0.1,5.0,4.0,1.0,0.20504731861198738,0.0,0.580441640378549,5.0,0.7665615141955836,0.7697160883280757
0.1,5.0,4.0,3.0,0.1750788643533123,0.0,0.4195583596214511,4.0,0.7287066246056783,0.7287066246056783
0.1,5.0,4.0,5.0,0.17429022082018927,0.0031545741324921135,0.5583596214511041,3.0,0.7476340694006309,0.7476340694006309
0.1,6.0,1.0,0.0,0.17665615141955832,0.0,0.7192429022082019,3.0,0.8170347003154574,0.8170347003154574
0.1,6.0,1.0,1.0,0.1949526813880126,0.0,0.722397476340694,3.0,0.8233438485804416,0.8233438485804416
0.1,6.0,1.0,3.0,0.1892744479495268,0.0,0.7097791798107256,6.0,0.8107255520504731,0.8107255520504731
0.1,6.0,1.0,5.0,0.19936908517350158,0.0,0.694006309148265,4.0,0.7760252365930599,0.7760252365930599
0.1,6.0,2.0,0.0,0.1936908517350158,0.0,0.7791798107255521,4.0,0.8107255520504731,0.8107255520504731
0.1,6.0,2.0,1.0,0.15962145110410095,0.0,0.6876971608832808,6.0,0.8201892744479495,0.8201892744479495
0.1,6.0,2.0,3.0,0.19305993690851736,0.0,0.7287066246056783,4.0,0.7917981072555205,0.7981072555205048
0.1,6.0,2.0,5.0,0.18170347003154572,0.0,0.7697160883280757,3.0,0.7791798107255521,0.7791798107255521
0.1,6.0,3.0,0.0,0.17665615141955837,0.0,0.5236593059936908,4.0,0.7728706624605678,0.7728706624605678
0.1,6.0,3.0,1.0,0.1753943217665615,0.0,0.5331230283911672,4.0,0.7917981072555205,0.7917981072555205
0.1,6.0,3.0,3.0,0.19558359621451105,0.0,0.6088328075709779,7.0,0.7917981072555205,0.7917981072555205
0.1,6.0,3.0,5.0,0.16656151419558357,0.0,0.7823343848580442,2.0,0.7823343848580442,0.7823343848580442
0.1,6.0,4.0,0.0,0.19558359621451102,0.0,0.5615141955835962,4.0,0.7665615141955836,0.7791798107255521
0.1,6.0,4.0,1.0,0.17350157728706622,0.0,0.5741324921135647,5.0,0.7823343848580442,0.7854889589905363
0.1,6.0,4.0,3.0,0.18485804416403787,0.0031545741324921135,0.5962145110410094,3.0,0.7886435331230284,0.7886435331230284
0.1,6.0,4.0,5.0,0.18044164037854887,0.0,0.5930599369085173,3.0,0.7791798107255521,0.7791798107255521
0.1,6.0,5.0,0.0,0.19621451104100945,0.0,0.7129337539432177,3.0,0.804416403785489,0.804416403785489
0.1,6.0,5.0,1.0,0.17917981072555203,0.0,0.6214511041009464,3.0,0.7854889589905363,0.7854889589905363
0.1,6.0,5.0,3.0,0.19053627760252365,0.0031545741324921135,0.6845425867507886,3.0,0.7917981072555205,0.7917981072555205
0.1,6.0,5.0,5.0,0.2,0.0,0.6813880126182965,3.0,0.7602523659305994,0.7602523659305994
0.1,7.0,1.0,0.0,0.17613038906414302,0.0,0.7728706624605678,3.0,0.8517350157728707,0.8517350157728707
0.1,7.0,1.0,1.0,0.19663512092534174,0.0,0.7917981072555205,3.0,0.8485804416403786,0.8485804416403786
0.1,7.0,1.0,3.0,0.1729758149316509,0.0,0.7570977917981072,3.0,0.8548895899053628,0.8548895899053628
0.1,7.0,1.0,5.0,0.20294426919032596,0.0,0.7634069400630915,3.0,0.8296529968454258,0.8296529968454258
0.1,7.0,2.0,0.0,0.17718191377497372,0.0,0.7949526813880127,3.0,0.8454258675078864,0.8454258675078864
0.1,7.0,2.0,1.0,0.1713985278654048,0.0,0.8264984227129337,3.0,0.8359621451104101,0.8359621451104101
0.1,7.0,2.0,3.0,0.17350157728706625,0.0,0.8517350157728707,3.0,0.8738170347003155,0.8738170347003155
0.1,7.0,2.0,5.0,0.1813880126182965,0.0,0.7539432176656151,5.0,0.7981072555205048,0.7981072555205048
0.1,7.0,3.0,0.0,0.17981072555205047,0.0,0.5583596214511041,3.0,0.8170347003154574,0.8170347003154574
0.1,7.0,3.0,1.0,0.17455310199789698,0.0,0.555205047318612,4.0,0.8422712933753943,0.8454258675078864
0.1,7.0,3.0,3.0,0.17245005257623555,0.0,0.6214511041009464,4.0,0.7886435331230284,0.7917981072555205
0.1,7.0,3.0,5.0,0.18822292323869613,0.0,0.7160883280757098,4.0,0.8170347003154574,0.8201892744479495
0.1,7.0,4.0,0.0,0.17350157728706625,0.0,0.5299684542586751,4.0,0.8264984227129337,0.8264984227129337
0.1,7.0,4.0,1.0,0.18769716088328073,0.0,0.6246056782334385,3.0,0.7854889589905363,0.7854889589905363
0.1,7.0,4.0,3.0,0.18769716088328078,0.0,0.6151419558359621,3.0,0.8675078864353313,0.8675078864353313
0.1,7.0,4.0,5.0,0.18401682439537326,0.0,0.6845425867507886,3.0,0.8580441640378549,0.8580441640378549
0.1,7.0,5.0,0.0,0.18506834910620404,0.0,0.6782334384858044,4.0,0.8296529968454258,0.8296529968454258
0.1,7.0,5.0,1.0,0.19137749737118823,0.0,0.7129337539432177,4.0,0.8548895899053628,0.8548895899053628
0.1,7.0,5.0,3.0,0.19085173501577288,0.0,0.7287066246056783,5.0,0.8454258675078864,0.8454258675078864
0.1,7.0,5.0,5.0,0.1792849631966351,0.0,0.6498422712933754,4.0,0.7917981072555205,0.7917981072555205
0.1,7.0,6.0,0.0,0.17665615141955837,0.0,0.7981072555205048,3.0,0.8170347003154574,0.8170347003154574
0.1,7.0,6.0,1.0,0.18822292323869613,0.0,0.8201892744479495,3.0,0.832807570977918,0.832807570977918
0.1,7.0,6.0,3.0,0.1729758149316509,0.0,0.8233438485804416,3.0,0.832807570977918,0.832807570977918
0.1,7.0,6.0,5.0,0.18191377497371186,0.0,0.8485804416403786,3.0,0.8580441640378549,0.8580441640378549
0.1,8.0,1.0,0.0,0.16764308246958087,0.0,0.7539432176656151,4.0,0.9085173501577287,0.9116719242902208
0.1,8.0,1.0,1.0,0.16944569625957637,0.0,0.7949526813880127,4.0,0.8517350157728707,0.8517350157728707
0.1,8.0,1.0,3.0,0.1861198738170347,0.0,0.7917981072555205,4.0,0.886435331230284,0.886435331230284
0.1,8.0,1.0,5.0,0.1829652996845426,0.0,0.8296529968454258,3.0,0.8485804416403786,0.8485804416403786
0.1,8.0,2.0,0.0,0.1829652996845426,0.0,0.8296529968454258,3.0,0.8706624605678234,0.8706624605678234
0.1,8.0,2.0,1.0,0.17620549797205948,0.0,0.8517350157728707,4.0,0.8958990536277602,0.8990536277602523
0.1,8.0,2.0,3.0,0.17079765660207302,0.0,0.886435331230284,3.0,0.8832807570977917,0.886435331230284
0.1,8.0,2.0,5.0,0.17890941865705276,0.0,0.8107255520504731,2.0,0.8107255520504731,0.8107255520504731
0.1,8.0,3.0,0.0,0.19107706173952232,0.0,0.8012618296529969,5.0,0.8769716088328076,0.8769716088328076
0.1,8.0,3.0,1.0,0.1775574583145561,0.0,0.886435331230284,2.0,0.886435331230284,0.886435331230284
0.1,8.0,3.0,3.0,0.19197836863452006,0.0,0.8170347003154574,4.0,0.8832807570977917,0.8832807570977917
0.1,8.0,3.0,5.0,0.1712483100495719,0.0,0.7949526813880127,4.0,0.8643533123028391,0.8643533123028391
0.1,8.0,4.0,0.0,0.17440288418206398,0.0,0.7917981072555205,3.0,0.8990536277602523,0.8990536277602523
0.1,8.0,4.0,1.0,0.18161333934204596,0.0,0.6435331230283912,5.0,0.8517350157728707,0.8517350157728707
0.1,8.0,4.0,3.0,0.18341595313204145,0.0,0.6151419558359621,3.0,0.8580441640378549,0.8580441640378549
0.1,8.0,4.0,5.0,0.1829652996845426,0.0,0.7066246056782335,4.0,0.8454258675078864,0.8485804416403786
0.1,8.0,5.0,0.0,0.17890941865705273,0.0,0.7665615141955836,3.0,0.8958990536277602,0.8958990536277602
0.1,8.0,5.0,1.0,0.17981072555205047,0.0,0.7697160883280757,3.0,0.9211356466876972,0.9211356466876972
0.1,8.0,5.0,3.0,0.19017575484452456,0.0,0.7728706624605678,5.0,0.8927444794952681,0.8927444794952681
0.1,8.0,5.0,5.0,0.18431726002703921,0.0,0.8296529968454258,3.0,0.886435331230284,0.886435331230284
0.1,8.0,6.0,0.0,0.18566922036953581,0.0,0.8958990536277602,3.0,0.9085173501577287,0.9085173501577287
0.1,8.0,6.0,1.0,0.17214961694456962,0.0,0.8422712933753943,3.0,0.8738170347003155,0.8738170347003155
0.1,8.0,6.0,3.0,0.18386660657954038,0.0,0.8675078864353313,3.0,0.8832807570977917,0.8832807570977917
0.1,8.0,6.0,5.0,0.18431726002703921,0.0,0.8801261829652997,3.0,0.9022082018927445,0.9022082018927445
0.1,8.0,7.0,0.0,0.17890941865705273,0.0,0.8391167192429022,3.0,0.8422712933753943,0.8422712933753943
0.1,8.0,7.0,1.0,0.17981072555205047,0.0,0.9022082018927445,3.0,0.9085173501577287,0.9085173501577287
0.1,8.0,7.0,3.0,0.1762054979720595,0.0,0.832807570977918,4.0,0.8454258675078864,0.8454258675078864
0.1,8.0,7.0,5.0,0.1667417755745831,0.0,0.9022082018927445,2.0,0.9022082018927445,0.9022082018927445
0.075,2.0,1.0,0.0,0.24921135646687698,0.24921135646687698,0.334384858044164,8.0,0.5047318611987381,0.5047318611987381
0.075,2.0,1.0,1.0,0.24921135646687698,0.24921135646687698,0.35646687697160884,7.0,0.5772870662460567,0.5772870662460567
0.075,2.0,1.0,3.0,0.277602523659306,0.277602523659306,0.444794952681388,4.0,0.6340694006309149,0.6340694006309149
0.075,2.0,1.0,5.0,0.2744479495268139,0.2744479495268139,0.47318611987381703,5.0,0.6182965299684543,0.6214511041009464
0.075,3.0,1.0,0.0,0.2255520504731861,0.0473186119873817,0.38801261829652994,6.0,0.6182965299684543,0.6182965299684543
0.075,3.0,1.0,1.0,0.22082018927444796,0.028391167192429023,0.3943217665615142,5.0,0.6151419558359621,0.6151419558359621
0.075,3.0,1.0,3.0,0.21766561514195581,0.01892744479495268,0.47003154574132494,4.0,0.6782334384858044,0.6782334384858044
0.075,3.0,1.0,5.0,0.2255520504731861,0.025236593059936908,0.4605678233438486,6.0,0.6529968454258676,0.6529968454258676
0.075,3.0,2.0,0.0,0.20347003154574134,0.025236593059936908,0.4037854889589905,7.0,0.6593059936908517,0.6624605678233438
0.075,3.0,2.0,1.0,0.222397476340694,0.022082018927444796,0.5173501577287066,7.0,0.6845425867507886,0.6971608832807571
0.075,3.0,2.0,3.0,0.21451104100946372,0.04100946372239748,0.38170347003154576,6.0,0.637223974763407,0.637223974763407
0.075,3.0,2.0,5.0,0.19242902208201895,0.031545741324921134,0.5583596214511041,5.0,0.750788643533123,0.750788643533123
0.075,4.0,1.0,0.0,0.19453207150368035,0.006309148264984227,0.4889589905362776,6.0,0.7413249211356467,0.7444794952681388
0.075,4.0,1.0,1.0,0.18611987381703468,0.0031545741324921135,0.5520504731861199,4.0,0.750788643533123,0.750788643533123
0.075,4.0,1.0,3.0,0.20294426919032596,0.006309148264984227,0.5867507886435331,4.0,0.7444794952681388,0.7476340694006309
0.075,4.0,1.0,5.0,0.2039957939011567,0.006309148264984227,0.6593059936908517,6.0,0.807570977917981,0.807570977917981
0.075,4.0,2.0,0.0,0.20399579390115666,0.0031545741324921135,0.6403785488958991,4.0,0.7444794952681388,0.7444794952681388
0.075,4.0,2.0,1.0,0.19032597266035753,0.0031545741324921135,0.5488958990536278,6.0,0.7160883280757098,0.7255520504731862
0.075,4.0,2.0,3.0,0.2218717139852787,0.006309148264984227,0.7129337539432177,3.0,0.7760252365930599,0.7760252365930599
0.075,4.0,2.0,5.0,0.18611987381703468,0.006309148264984227,0.5867507886435331,3.0,0.7097791798107256,0.7097791798107256
0.075,4.0,3.0,0.0,0.20294426919032596,0.0031545741324921135,0.41324921135646686,4.0,0.7287066246056783,0.7287066246056783
0.075,4.0,3.0,1.0,0.20399579390115666,0.00946372239747634,0.4227129337539432,4.0,0.7318611987381703,0.7318611987381703
0.075,4.0,3.0,3.0,0.1819137749737119,0.006309148264984227,0.41324921135646686,6.0,0.750788643533123,0.750788643533123
0.075,4.0,3.0,5.0,0.21451104100946372,0.012618296529968454,0.4637223974763407,5.0,0.722397476340694,0.722397476340694
0.075,5.0,1.0,0.0,0.18059936908517352,0.0,0.6056782334384858,3.0,0.8233438485804416,0.8233438485804416
0.075,5.0,1.0,1.0,0.19321766561514198,0.0,0.6561514195583596,3.0,0.7854889589905363,0.7854889589905363
0.075,5.0,1.0,3.0,0.1924290220820189,0.0,0.7066246056782335,6.0,0.8296529968454258,0.8296529968454258
0.075,5.0,1.0,5.0,0.19006309148264985,0.0,0.6908517350157729,3.0,0.8296529968454258,0.8296529968454258
0.075,5.0,2.0,0.0,0.19558359621451105,0.0,0.668769716088328,4.0,0.807570977917981,0.807570977917981
0.075,5.0,2.0,1.0,0.20110410094637224,0.0,0.7854889589905363,5.0,0.8138801261829653,0.8138801261829653
0.075,5.0,2.0,3.0,0.19006309148264985,0.006309148264984227,0.7129337539432177,3.0,0.7981072555205048,0.7981072555205048
0.075,5.0,2.0,5.0,0.18454258675078863,0.0,0.7760252365930599,3.0,0.8170347003154574,0.8170347003154574
0.075,5.0,3.0,0.0,0.19242902208201892,0.0031545741324921135,0.5583596214511041,5.0,0.832807570977918,0.832807570977918
0.075,5.0,3.0,1.0,0.20031545741324921,0.0,0.5078864353312302,5.0,0.7570977917981072,0.7602523659305994
0.075,5.0,3.0,3.0,0.20899053627760253,0.0031545741324921135,0.5078864353312302,4.0,0.7634069400630915,0.7634069400630915
0.075,5.0,3.0,5.0,0.2082018927444795,0.0,0.7886435331230284,3.0,0.8264984227129337,0.8264984227129337
0.075,5.0,4.0,0.0,0.1837539432176656,0.0,0.5899053627760252,4.0,0.8233438485804416,0.8233438485804416
0.075,5.0,4.0,1.0,0.2018927444794953,0.0,0.637223974763407,4.0,0.8170347003154574,0.8170347003154574
0.075,5.0,4.0,3.0,0.1829652996845426,0.0,0.668769716088328,4.0,0.8138801261829653,0.8233438485804416
0.075,5.0,4.0,5.0,0.19637223974763407,0.0,0.5615141955835962,5.0,0.7570977917981072,0.7602523659305994
0.075,6.0,1.0,0.0,0.1861198738170347,0.0,0.6719242902208202,4.0,0.832807570977918,0.832807570977918
0.075,6.0,1.0,1.0,0.18485804416403787,0.0,0.7413249211356467,3.0,0.8359621451104101,0.8359621451104101
0.075,6.0,1.0,3.0,0.16845425867507888,0.0,0.7444794952681388,3.0,0.8801261829652997,0.8801261829652997
0.075,6.0,1.0,5.0,0.18801261829652996,0.0,0.7350157728706624,4.0,0.8391167192429022,0.8422712933753943
0.075,6.0,2.0,0.0,0.19432176656151418,0.0,0.7917981072555205,5.0,0.889589905362776,0.889589905362776
0.075,6.0,2.0,1.0,0.18738170347003152,0.0,0.7854889589905363,4.0,0.861198738170347,0.861198738170347
0.075,6.0,2.0,3.0,0.19873817034700317,0.0,0.8138801261829653,3.0,0.8801261829652997,0.8801261829652997
0.075,6.0,2.0,5.0,0.1722397476340694,0.0,0.7444794952681388,5.0,0.8359621451104101,0.8359621451104101
0.075,6.0,3.0,0.0,0.1974763406940063,0.0,0.8706624605678234,5.0,0.889589905362776,0.889589905362776
0.075,6.0,3.0,1.0,0.1753943217665615,0.0,0.8548895899053628,3.0,0.8738170347003155,0.8738170347003155
0.075,6.0,3.0,3.0,0.17917981072555206,0.0,0.861198738170347,3.0,0.8675078864353313,0.8675078864353313
0.075,6.0,3.0,5.0,0.19053627760252362,0.0,0.804416403785489,4.0,0.9148264984227129,0.9148264984227129
0.075,6.0,4.0,0.0,0.18548895899053627,0.0,0.750788643533123,6.0,0.8738170347003155,0.8738170347003155
0.075,6.0,4.0,1.0,0.19053627760252367,0.0,0.8296529968454258,3.0,0.9053627760252366,0.9053627760252366
0.075,6.0,4.0,3.0,0.17665615141955837,0.0,0.7160883280757098,3.0,0.8517350157728707,0.8517350157728707
0.075,6.0,4.0,5.0,0.18422712933753943,0.0,0.8927444794952681,3.0,0.8958990536277602,0.8958990536277602
0.075,6.0,5.0,0.0,0.17854889589905362,0.0,0.804416403785489,4.0,0.8517350157728707,0.8517350157728707
0.075,6.0,5.0,1.0,0.18801261829653,0.0,0.8548895899053628,4.0,0.8769716088328076,0.8769716088328076
0.075,6.0,5.0,3.0,0.17854889589905362,0.0,0.8233438485804416,3.0,0.8517350157728707,0.8517350157728707
0.075,6.0,5.0,5.0,0.1747634069400631,0.0,0.8391167192429022,3.0,0.8548895899053628,0.8548895899053628
0.075,7.0,1.0,0.0,0.18769716088328073,0.0,0.7949526813880127,3.0,0.9085173501577287,0.9085173501577287
0.075,7.0,1.0,1.0,0.18769716088328078,0.0,0.8391167192429022,3.0,0.9085173501577287,0.9085173501577287
0.075,7.0,1.0,3.0,0.17245005257623555,0.0,0.7318611987381703,4.0,0.9022082018927445,0.9053627760252366
0.075,7.0,1.0,5.0,0.17770767613038907,0.0,0.7129337539432177,4.0,0.8990536277602523,0.8990536277602523
0.075,7.0,2.0,0.0,0.1829652996845426,0.0,0.8675078864353313,5.0,0.8990536277602523,0.9022082018927445
0.075,7.0,2.0,1.0,0.18980021030494218,0.0,0.8958990536277602,3.0,0.9085173501577287,0.9085173501577287
0.075,7.0,2.0,3.0,0.18822292323869613,0.0,0.8296529968454258,3.0,0.9242902208201893,0.9242902208201893
0.075,7.0,2.0,5.0,0.17981072555205047,0.0,0.8675078864353313,3.0,0.886435331230284,0.886435331230284
0.075,7.0,3.0,0.0,0.19348054679284962,0.0,0.8675078864353313,3.0,0.8832807570977917,0.8832807570977917
0.075,7.0,3.0,1.0,0.16824395373291276,0.0,0.8454258675078864,3.0,0.8706624605678234,0.8706624605678234
0.075,7.0,3.0,3.0,0.17350157728706625,0.0,0.861198738170347,3.0,0.8958990536277602,0.8958990536277602
0.075,7.0,3.0,5.0,0.16876971608832805,0.0,0.8738170347003155,3.0,0.8958990536277602,0.8958990536277602
0.075,7.0,4.0,0.0,0.1855941114616194,0.0,0.7917981072555205,3.0,0.8958990536277602,0.8958990536277602
0.075,7.0,4.0,1.0,0.18769716088328078,0.0,0.7791798107255521,3.0,0.8738170347003155,0.8738170347003155
0.075,7.0,4.0,3.0,0.17560462670872765,0.0,0.8990536277602523,3.0,0.9116719242902208,0.9116719242902208
0.075,7.0,4.0,5.0,0.18506834910620398,0.0,0.861198738170347,3.0,0.8990536277602523,0.8990536277602523
0.075,7.0,5.0,0.0,0.17087276550998945,0.0,0.8927444794952681,3.0,0.9211356466876972,0.9211356466876972
0.075,7.0,5.0,1.0,0.18401682439537329,0.0,0.8738170347003155,3.0,0.9116719242902208,0.9116719242902208
0.075,7.0,5.0,3.0,0.17718191377497372,0.0,0.8454258675078864,3.0,0.8990536277602523,0.8990536277602523
0.075,7.0,5.0,5.0,0.1834910620399579,0.0,0.861198738170347,4.0,0.8927444794952681,0.8927444794952681
0.075,7.0,6.0,0.0,0.17823343848580442,0.0,0.8675078864353313,2.0,0.8675078864353313,0.8675078864353313
0.075,7.0,6.0,1.0,0.176130389064143,0.0,0.8706624605678234,3.0,0.886435331230284,0.886435331230284
0.075,7.0,6.0,3.0,0.18717139852786543,0.0,0.8832807570977917,3.0,0.8927444794952681,0.8927444794952681
0.075,7.0,6.0,5.0,0.1682439537329127,0.0,0.889589905362776,3.0,0.8927444794952681,0.8927444794952681
0.075,8.0,1.0,0.0,0.1793600721045516,0.0,0.8107255520504731,4.0,0.9369085173501577,0.9369085173501577
0.075,8.0,1.0,1.0,0.1775574583145561,0.0,0.8958990536277602,3.0,0.9558359621451105,0.9558359621451105
0.075,8.0,1.0,3.0,0.17620549797205948,0.0,0.8391167192429022,4.0,0.917981072555205,0.917981072555205
0.075,8.0,1.0,5.0,0.17395223073456512,0.0,0.8391167192429022,4.0,0.9305993690851735,0.9305993690851735
0.075,8.0,2.0,0.0,0.1807120324470482,0.0,0.9022082018927445,3.0,0.9369085173501577,0.9369085173501577
0.075,8.0,2.0,1.0,0.18206399278954485,0.0,0.8548895899053628,3.0,0.8927444794952681,0.8927444794952681
0.075,8.0,2.0,3.0,0.18251464623704375,0.0,0.9116719242902208,3.0,0.9305993690851735,0.9305993690851735
0.075,8.0,2.0,5.0,0.181613339342046,0.0,0.9053627760252366,3.0,0.9211356466876972,0.9211356466876972
0.075,8.0,3.0,0.0,0.174402884182064,0.0,0.8832807570977917,4.0,0.9242902208201893,0.9242902208201893
0.075,8.0,3.0,1.0,0.17440288418206398,0.0,0.6813880126182965,4.0,0.8675078864353313,0.8675078864353313
0.075,8.0,3.0,3.0,0.17350157728706625,0.0,0.8738170347003155,3.0,0.9337539432176656,0.9337539432176656
0.075,8.0,3.0,5.0,0.17665615141955837,0.0,0.8517350157728707,4.0,0.9148264984227129,0.9148264984227129
0.075,8.0,4.0,0.0,0.18296529968454256,0.0,0.8769716088328076,3.0,0.9242902208201893,0.9242902208201893
0.075,8.0,4.0,1.0,0.17530419107706177,0.0,0.9148264984227129,3.0,0.9211356466876972,0.9211356466876972
0.075,8.0,4.0,3.0,0.17575484452456064,0.0,0.9148264984227129,3.0,0.9589905362776026,0.9589905362776026
0.075,8.0,4.0,5.0,0.17169896349707076,0.0,0.8832807570977917,3.0,0.9305993690851735,0.9305993690851735
0.075,8.0,5.0,0.0,0.1721496169445696,0.0,0.8958990536277602,4.0,0.9274447949526814,0.9305993690851735
0.075,8.0,5.0,1.0,0.1653898152320865,0.0,0.9022082018927445,3.0,0.9337539432176656,0.9337539432176656
0.075,8.0,5.0,3.0,0.17214961694456962,0.0,0.8801261829652997,4.0,0.9148264984227129,0.9148264984227129
0.075,8.0,5.0,5.0,0.1793600721045516,0.0,0.8675078864353313,3.0,0.9022082018927445,0.9022082018927445
0.075,8.0,6.0,0.0,0.17620549797205948,0.0,0.8990536277602523,3.0,0.9211356466876972,0.9211356466876972
0.075,8.0,6.0,1.0,0.1721496169445696,0.0,0.8769716088328076,3.0,0.886435331230284,0.886435331230284
0.075,8.0,6.0,3.0,0.18386660657954032,0.0,0.9305993690851735,2.0,0.9305993690851735,0.9305993690851735
0.075,8.0,6.0,5.0,0.19513294276701215,0.0,0.9148264984227129,2.0,0.9148264984227129,0.9148264984227129
0.075,8.0,7.0,0.0,0.16223524109959442,0.0,0.9463722397476341,3.0,0.9526813880126183,0.9526813880126183
0.075,8.0,7.0,1.0,0.17395223073456512,0.0,0.9211356466876972,3.0,0.917981072555205,0.9211356466876972
0.075,8.0,7.0,3.0,0.17845876520955387,0.0,0.9463722397476341,2.0,0.9463722397476341,0.9463722397476341
0.075,8.0,7.0,5.0,0.17440288418206398,0.0,0.917981072555205,2.0,0.917981072555205,0.917981072555205
0.05,2.0,1.0,0.0,0.19558359621451105,0.19558359621451105,0.17665615141955837,2.0,0.17665615141955837,0.19558359621451105
0.05,2.0,1.0,1.0,0.20504731861198738,0.20504731861198738,0.2555205047318612,5.0,0.3028391167192429,0.3028391167192429
0.05,2.0,1.0,3.0,0.2082018927444795,0.2082018927444795,0.2744479495268139,7.0,0.34069400630914826,0.3438485804416404
0.05,2.0,1.0,5.0,0.22397476340694006,0.22397476340694006,0.3186119873817035,7.0,0.4921135646687697,0.4921135646687697
0.05,3.0,1.0,0.0,0.1813880126182965,0.022082018927444796,0.25236593059936907,8.0,0.7097791798107256,0.7097791798107256
